,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
201001,  -1.22,  -3.70,  -3.32,   1.65,   1.05,   0.24,  -3.23,  -0.09,  -3.99,  -8.48,  -1.71, -12.55,  -6.66,  -4.79,   0.81,   0.58, -15.08,  -7.26,  -4.77,  -4.61,  -7.34,  -6.93,  -8.11,  -5.58,  -4.21,  -2.53,  -1.97,  -1.10,  -0.72,   6.50
201002,   2.58,   0.23,   4.28,   5.48,  -2.16,   3.47,   6.38,   0.12,   5.15,  15.71,   2.75,   4.40,   8.28,   9.97,   6.66,   3.45,  12.74,  10.47,   1.85,  -0.99,   2.67,   2.79,   6.09,   2.71,   7.49,   5.86,   4.23,   4.16,   2.81,   2.52
201003,   3.98,   5.37,   4.81,  12.61,   5.41,   1.98,  11.28,   3.46,   7.04,   7.99,   7.51,  11.73,   6.25,   7.09,   8.83,  11.09,   9.10,   1.94,   3.22,   2.81,   7.53,   5.05,   8.15,   5.65,   7.91,   5.73,   5.92,   8.41,   8.19,   6.41
201004,  -1.75,  -1.77,  -2.46,  11.90,   1.64,   0.63,   4.35,  -2.26,   3.10,  11.42,  10.43,  -2.98,   5.91,   4.48,   4.59,   2.78,  -0.40,  -1.97,   4.25,   2.68,   2.80,   0.70,   3.82,   4.17,   3.29,   3.18,   1.77,   7.27,   1.08,   0.82
201005,  -5.60,  -3.92,  -7.76,  -7.36, -10.46,  -4.26,  -5.98,  -8.33, -10.30,  -9.75, -11.05,  -7.57, -10.42, -10.52, -10.14, -10.08,  -6.13, -15.26, -10.55,  -6.79,  -5.95,  -8.46,  -7.38,  -9.24,  -5.99,  -4.09,  -6.03,  -5.25,  -9.19,  -9.62
201006,  -2.35,  -2.40,   1.93,  -9.38,  -8.52,  -3.24,  -9.62,  -1.83,  -8.14, -14.65, -13.07, -13.52,  -5.60,  -7.20,  -9.96,  -6.05,  -5.89,  -9.35,  -6.32,  -1.06,  -3.91,  -6.75,  -6.07,  -2.54,  -7.60,  -5.49, -10.68,  -5.32,  -7.34,  -1.32
201007,   4.87,   8.36,  10.74,   7.73,   5.30,   3.47,   8.18,   2.05,  14.28,   6.49,   7.87,   8.22,  13.99,  12.67,  16.31,  10.33,   8.20,  14.16,   7.34,   6.62,   8.87,   8.10,   6.46,   7.72,  10.65,   3.19,   4.58,   7.02,   6.50,   4.11
201008,  -0.49,  -0.04,  -0.08,  -1.35, -10.60,  -3.89,  -7.50,  -1.96,  -0.28,  -5.54,  -6.41,  -8.84,  -8.31,  -6.88, -10.63,  -8.67,   1.47,  -6.56,  -3.73,  -0.20,  -2.06,  -5.22,  -8.56,  -6.39,  -5.46,  -7.65,  -4.47,  -0.05,  -8.58,  -4.23
201009,   1.35,   4.22,   8.41,  14.26,  12.73,   3.75,  17.41,   8.82,   9.68,  13.31,  10.20,  11.86,  15.85,  13.44,  14.08,  10.32,  11.19,  13.54,   8.99,   3.35,   7.75,  11.43,  13.79,   8.86,  10.12,   9.59,  13.60,   7.49,   7.13,   7.79
201010,   4.03,   1.87,   5.35,  12.67,   7.32,   3.82,   3.44,   1.90,   8.33,   3.22,   1.62,   4.60,   4.31,   4.52,   9.56,   5.96,   8.57,   6.85,   4.40,   1.69,   3.98,   7.62,   4.45,   3.51,   5.47,   4.77,   1.24,   6.02,   1.62,  -1.52
201011,  -2.12,   1.57,  -3.99,   6.52,  -3.79,  -2.59,   9.08,  -3.63,   0.60,  -1.28,   2.76,   2.86,   6.72,   2.91,   6.65,  -0.96,   2.84,  14.59,   4.75,  -1.86,  -1.97,  -2.41,   0.89,  -0.02,   1.95,   0.09,   4.82,   3.71,  -0.46,  -0.68
201012,   5.33,   3.17,   3.01,  -1.06,   8.23,   5.67,   0.50,   5.30,   7.33,   4.09,  12.24,  13.06,  10.30,   5.63,   8.27,   4.39,  13.53,  14.59,   9.11,   2.92,   6.37,   7.05,   5.17,   4.55,   3.10,   6.68,   3.19,  -0.32,  10.40,   7.17
201101,  -0.81,  -3.59,  -3.30,   1.62,   2.46,  -1.55,  -3.53,  -0.84,   1.56,  -3.75,   4.62,   3.97,   5.39,   3.40,   0.48,   4.99,  -7.55,   1.75,   7.16,   2.10,  -0.48,   2.39,   4.85,   3.12,  -0.50,   2.80,  -1.33,  -2.84,   2.47,   5.59
201102,   4.99,   0.55,   8.54,   1.88,   2.82,   1.30,   8.47,   3.02,   4.68,   7.13,   1.36,   3.88,   4.01,   2.21,  -2.54,   2.48,   0.75,   0.05,   7.56,   1.93,   7.28,   2.27,   2.94,   3.00,   1.10,   2.80,   1.32,   3.70,   2.64,   4.39
201103,   1.37,   2.65,   5.19,  -0.63,  -0.09,   0.11,  -4.30,   2.12,   1.77,   4.37,   2.51,   0.55,   4.19,   1.11,   1.53,   2.59,   0.18,   8.61,   1.78,   0.53,   1.62,   0.16,  -2.56,   1.33,   3.38,   1.19,   0.28,   1.93,  -1.72,  -2.48
201104,   4.14,   3.93,   5.37,   6.17,   0.01,   4.43,   8.09,   6.26,   4.46,   4.95,   0.04,   0.48,   1.56,   0.89,   1.60,   4.17,  -0.76,  -2.61,   1.76,   3.84,   2.79,   2.86,   3.04,   1.73,   3.04,   4.14,   5.11,   1.07,   0.56,   1.30
201105,   2.37,   0.54,   4.43,  -0.60,   2.12,   2.93,   0.62,   1.67,  -3.81,   2.78,  -2.37,  -5.39,  -5.91,  -6.99,  -3.43,  -2.22,  -6.30,  -5.88,  -4.84,   0.85,   0.71,  -2.56,  -1.41,   0.05,  -0.60,   1.25,  -0.01,   4.10,  -2.78,  -3.66
201106,  -0.57,  -0.08,  -6.59,  -1.52,  -1.40,  -2.72,   3.63,  -2.04,  -0.54,  -6.50,  -3.34,  -2.17,  -0.59,   0.21,  -1.54,   0.20,  -1.87,  -7.06,  -2.22,  -0.67,  -1.47,  -1.04,  -3.51,  -0.82,  -0.48,  -2.25,  -1.51,   1.64,  -2.43,  -2.32
201107,  -0.66,  -2.98,   2.84,   4.08,  -3.60,  -3.38,   2.37,  -3.74,  -2.07,  -6.24,  -6.26,  -6.26,  -4.84,  -9.78,  -9.60,  -5.96,   0.15,   0.62,   0.42,  -0.52,  -5.45,   0.10,  -1.61,  -6.69,  -5.14,  -4.57,  -0.14,  -0.20,  -4.01,  -4.78
201108,  -1.95,   1.95,   0.25,  -5.74,  -7.11,   0.56,  -5.82,  -3.46,  -8.57,  -6.98,  -8.79, -13.29,  -8.24,  -8.01, -12.10,  -7.72,  -2.35, -19.76, -10.00,  -0.35,  -5.12,  -6.85,  -7.39,  -6.12,  -7.38,  -4.18,  -3.61,  -1.05,  -9.47,  -4.76
201109,  -5.00,  -4.23,  -6.07, -19.57,  -8.45,  -3.78,  -5.46,  -4.08, -16.13, -14.39, -15.95, -20.84, -16.55, -13.17, -14.09,  -4.88, -23.35, -29.94, -11.79,  -1.87,  -5.94,  -4.94,  -5.41, -10.52,  -9.34,  -8.27,  -2.91,  -5.39, -11.41,  -5.63
201110,   5.31,   1.91,   7.59,  15.41,   9.79,   3.66,  16.53,   5.41,  18.18,  14.29,  22.26,  18.06,  22.80,  17.38,  23.81,  11.11,  19.93,  28.37,  15.83,   6.58,   6.99,  11.95,  12.02,  11.00,  15.09,  13.67,   9.02,  10.04,  13.36,   9.25
201111,   0.24,  -0.19,   7.07,  -3.36,  -1.08,   0.63,  -3.79,   0.98,  -1.05,  -1.08,   2.57,  -1.65,   2.14,   6.30,  -8.03,   1.39,   0.61,  -6.54,   2.02,   0.47,   0.17,  -2.01,  -2.16,   0.68,   0.97,   1.01,   0.67,   1.99,  -3.40,  -1.37
201112,   0.25,   3.96,   2.52,  -4.78,   3.53,   2.07,  -2.57,   3.37,  -0.18,   0.76,  -0.96,  -5.54,  -4.10,  -4.76,  -1.83,   0.35,  -7.44, -13.66,  -0.06,   2.62,   2.79,  -1.63,  -0.80,   0.81,   1.11,  -0.13,   0.08,   3.96,   1.60,   3.37
201201,   2.86,  -2.32,  -4.66,  12.22,   0.75,  -1.72,   9.70,   3.29,  11.28,   7.03,   7.83,  12.29,  12.51,   9.85,  12.91,   4.89,  14.49,   1.43,   1.00,  -2.78,   1.86,   5.89,  10.63,   4.54,   6.64,   6.01,   3.97,   3.14,   7.22,   3.85
201202,   1.17,   0.49,  10.43,   5.72,   2.61,   6.50,   6.37,   0.87,   1.95,   5.84,   5.42,  -2.78,   4.43,   0.31,   5.02,   3.93,  -5.26,  -1.93,   6.25,   0.72,   4.78,   4.98,   7.25,   3.40,  -1.82,   1.44,   3.37,   2.44,   6.38,   1.60
201203,   1.67,   5.59,   3.91,   3.79,   2.21,   1.53,   1.36,   3.80,   2.49,   4.45,   2.26,   0.24,  -2.51,   2.09,   0.14,  -0.06,  -6.88, -12.34,  -3.14,   1.18,   2.16,   3.37,   5.29,   1.28,   0.57,   2.87,   5.01,   3.88,   6.82,   3.50
201204,   0.38,   1.34,   1.83,  -2.12,  -2.69,  -2.66,  -0.08,   0.49,   1.14,  -0.15,  -0.19,  -4.32,  -1.72,  -1.34,  -7.55,   0.17,  -1.70,   2.42,  -1.67,   1.63,   1.21,  -0.69,  -3.30,  -0.72,   1.53,  -0.33,   1.28,   0.75,  -2.47,  -1.37
201205,  -2.51,  -0.55,  -3.70, -12.41,  -8.99,  -4.71,  -5.85,  -3.56,  -8.65,  -2.62,  -6.85, -14.69, -11.23,  -7.83,  -7.79,  -8.04, -13.01, -23.91, -10.79,  -1.48,  -0.87,  -7.78,  -8.30,  -6.16,  -2.48,  -6.33,  -2.33,  -4.83,  -9.37,  -3.28
201206,   1.36,   5.34,   4.94,   0.13,   6.89,  -0.04, -10.51,   6.70,   2.81,   2.14,   4.52,   4.45,  -0.13,  -1.34,  -4.40,   2.67,   7.02,   1.95,   5.78,   3.10,   6.88,   4.43,   1.64,   2.34,   4.17,   2.60,   2.99,  -2.32,   4.48,   6.08
201207,  -0.22,   2.05,   3.94,  -8.64,   0.74,   2.94,   2.04,   1.52,  -1.02,  -0.75,  -2.27,  -1.36,   1.32,   1.81,  -0.37,  -1.40,  -3.66, -10.67,   2.96,   3.53,   3.67,  -1.24,   0.66,   1.13,  -0.89,   0.33,   2.29,  -3.47,  -1.23,   0.87
201208,  -0.52,   0.22,  -3.01,   7.06,   5.51,   3.15,   8.02,   0.69,   2.71,   8.05,   7.71,  -1.33,   4.01,   3.34,   3.86,   2.45,   5.97,   0.01,   1.98,  -4.06,   0.91,   3.78,   5.11,   1.96,  -1.83,   0.29,   3.14,   1.25,   3.98,  -0.37
201209,   1.24,  -1.63,  -1.05,   5.37,   5.42,   2.57,  -0.55,   4.55,   1.19,   5.32,   5.36,   3.51,   1.85,  -1.27,   3.58,  -0.66,   9.84,   2.06,   3.80,   1.85,   4.73,   2.93,  -0.35,   2.25,  -2.21,   0.20,   1.77,   3.69,   3.51,   5.71
201210,  -1.99,  -1.90,  -2.52,   1.43,  -0.92,   0.49,  -1.12,  -2.09,  -2.51,   4.73,   3.29,  -0.89,  -0.93,   1.39,   5.66,   0.35,   0.53,  20.38,  -2.32,   1.00,  -2.90,  -4.70,  -7.34,  -2.24,   2.89,   2.38,  -1.01,  -5.01,   1.79,  -3.41
201211,   3.59,   1.88,   3.19,   1.12,  -3.02,   1.23,   3.86,   1.20,   2.75,   4.05,   1.41,   2.53,   1.50,   4.10,   3.24,   3.48,  -5.00, -11.44,  -1.79,  -4.36,  -0.01,   1.06,   1.31,   3.11,  -0.16,   2.18,   0.92,   2.05,  -1.25,   0.91
201212,  -1.70,  -2.07,  -6.61,   1.03,   2.77,  -1.77,  -0.56,  -0.77,   4.12,   3.39,   4.61,   6.22,   3.90,   3.53,   7.64,   2.48,  -1.55,   7.51,   1.14,  -0.22,   0.80,   1.68,  -0.77,   3.00,   2.86,   1.87,  -2.80,   1.74,   4.16,   0.66
201301,   5.38,   5.12,   5.61,  13.34,   5.14,   8.30,   2.31,   7.89,   4.98,   9.20,   9.56,   4.15,   8.05,   7.26,   1.46,   2.81,   0.40,  -3.72,   7.64,   4.88,   4.40,   6.24,  -0.87,   5.63,   8.47,   6.38,   5.35,   5.25,   6.06,   6.55
201302,   3.76,   4.47,   2.12,  -0.49,  -7.28,   3.03,   1.35,   1.16,  -1.12,   5.65,  -0.92,  -2.80,  -1.17,   0.51,  -0.26,   3.35,  -7.80,  -8.27,   0.31,   1.67,   2.24,   0.83,   0.08,   4.27,   3.26,   1.93,   0.50,   0.47,   1.06,   3.78
201303,   6.20,   5.28,   1.70,   7.53,   7.48,   2.22,   2.62,   6.39,   0.92,   8.86,   4.30,   1.80,   0.29,   0.61,   3.51,   5.68,   0.69,   0.86,   2.02,   5.39,   5.53,   2.71,   2.94,   5.31,   4.68,   3.33,   4.53,   5.26,   4.39,   2.25
201304,   2.75,   3.54,   4.40,   4.38,  -0.33,   0.68,   9.04,   2.52,   3.93,   1.00,  -3.09,  -4.42,  -1.27,  -1.42,   4.35,   0.34, -10.81,  -5.67,  -1.33,   5.04,   3.86,   1.62,  -0.94,   0.00,  -0.06,   0.10,   3.16,   2.44,   1.51,   0.14
201305,  -3.55,  -1.53,  -3.05,   2.04,   4.42,  -0.28,   0.98,   1.36,   3.31,   0.58,   5.08,   3.72,   5.26,   3.59,  10.78,   5.95,   0.00,   0.14,   2.55,  -7.58,  -2.02,   3.59,   5.06,   1.92,   2.35,   3.78,   2.18,  -0.70,   7.03,   5.00
201306,   0.54,   0.35,  -3.26,  -4.11,   1.89,  -0.69,   0.58,  -1.49,  -5.21,   2.24,  -6.47,  -4.96,  -3.66,  -3.63,   0.38,   1.05, -10.73, -23.20,  -2.18,   0.48,   2.01,  -2.33,  -3.50,  -1.09,  -1.42,  -0.73,  -0.53,   1.64,  -0.60,  -1.15
201307,   3.07,   2.72,   1.76,   4.83,  12.17,   4.62,   1.68,   7.89,   6.38,  11.91,   3.77,   6.97,   4.45,   9.70,   9.45,   6.39,  -0.19,  10.54,   5.03,   4.46,   2.98,   4.51,   7.02,   7.13,   3.85,   6.31,   6.34,   2.81,   6.41,   4.86
201308,  -3.86,  -4.00,  -4.93,   2.53,  -5.57,  -2.93,  -2.03,  -3.84,  -0.84,  -3.52,  -4.35,  -2.99,  -0.46,  -2.40,  -1.30,  -3.17,   4.41,   3.36,  -2.38,  -4.89,  -3.36,  -0.63,  -0.83,  -3.27,  -3.08,  -2.61,  -5.08,  -2.56,  -4.44,  -3.76
201309,   0.05,   0.73,   3.11,   9.75,   5.91,   0.69,   7.11,   4.05,   4.91,   8.44,   7.44,   8.08,   5.92,   7.08,   6.77,   8.52,   1.21,   2.56,   1.89,   0.70,   4.11,   5.20,   2.61,   2.65,   5.79,   5.54,   4.34,   4.05,   2.90,   3.08
201310,   4.44,   6.33,   5.36,   4.37,   7.14,   5.80,   2.46,   3.47,   3.86,   4.42,   4.63,   8.18,   1.25,   5.49,  -0.37,   5.34,   5.27,   9.89,   4.65,   3.15,   5.43,   3.11,   4.53,   6.24,   5.69,   5.74,   5.35,   3.74,   3.18,   4.70
201311,   1.23,   1.08,  -2.49,   2.89,   0.22,   3.83,   6.79,   4.26,   0.99,   4.16,   3.66,   1.58,   1.40,   2.97,   1.63,   4.42,  -5.73,  -3.84,   0.50,  -2.20,   0.00,   3.22,   3.27,   3.33,   5.03,   3.75,   3.65,   3.01,   5.92,   1.91
201312,   2.91,  -0.92,   1.88,   6.79,   7.50,  -2.04,   0.79,   0.48,   4.71,   3.69,   4.84,   6.30,   5.10,   3.22,   1.54,   3.10,   6.78,   7.89,   2.91,   1.45,   3.74,   4.41,   3.47,   2.72,   2.24,   2.34,  -0.11,  -0.38,   2.48,   2.97
201401,  -5.53,  -0.46,  -8.33,  -0.94,  -7.16,  -6.62,  -7.69,   1.83,  -3.83,  -2.72,  -4.10,  -5.56,  -4.57,  -2.74,  -2.79,  -3.44,  -7.01,  -7.62,  -6.91,   2.32,  -4.16,  -0.76,  -2.87,  -4.10,  -1.72,  -2.43,  -7.67,  -4.70,  -4.37,  -6.53
201402,   3.70,   1.52,   3.26,   8.35,   6.73,   3.29,   5.30,   6.25,   7.60,   0.70,   6.24,   2.48,   5.86,   3.41,   8.69,   3.77,   6.21,   4.43,   5.19,   2.59,   2.50,   5.27,   4.37,   4.76,   1.79,   4.44,   5.70,   4.36,   3.05,   2.39
201403,   2.42,   4.27,   2.93,  -5.97,  -1.16,   1.82,  -0.25,  -2.65,   0.38,  -0.19,  -2.87,   3.39,   0.81,   0.08,  -1.27,  -1.23,  -0.68,  -2.99,   2.43,   2.41,   0.00,  -2.53,   1.48,  -0.43,   2.71,   0.31,  -1.44,   1.60,   2.41,   3.74
201404,   1.12,   1.55,   5.69,  -3.87,  -1.88,   2.38,  -3.71,  -0.50,   0.03,   0.42,  -3.09,   0.61,   1.21,  -0.84,  -0.16,   1.27,   2.61,   9.05,   5.63,   3.86,   0.03,  -2.86,   0.87,   0.71,   1.12,  -0.66,  -0.91,  -1.43,  -3.67,   2.76
201405,   4.06,   3.25,   3.90,   2.99,  -2.04,  -0.75,   1.87,   1.64,   2.48,   2.61,   1.32,  -1.83,   0.39,  -0.91,   1.69,   1.60,  -2.32,  -7.50,   0.52,  -0.48,   4.05,   2.20,   4.14,   2.43,   5.29,   3.40,   0.05,   1.97,   1.53,  -0.44
201406,   1.30,   2.27,  -2.18,   1.66,   8.56,  -1.37,  -0.30,   2.81,   0.53,   7.70,   2.27,   4.62,   5.29,   3.57,   3.96,  -2.48,   6.30,   3.87,   4.06,   5.15,   1.41,   2.21,   3.35,   1.54,   1.38,   0.86,   0.90,   2.56,   2.97,  -0.22
201407,  -5.98,  -2.95,  -3.26,  -3.76,  -1.55,  -3.50,  -0.73,  -0.46,  -3.23,  -5.72,  -8.98,   2.36,  -6.20,  -6.57,  -3.98,  -5.78,   1.62, -11.15,  -3.55,  -6.58,   0.42,   0.38,  -0.53,  -4.12,  -2.22,  -2.97,  -1.50,  -3.29,  -2.18,  -2.58
201408,   6.31,   5.45,   4.55,  -2.09,   2.43,   5.77,   3.37,   5.39,   4.16,  10.03,   6.73,   6.01,   5.25,   3.02,   4.20,   5.37,   1.18,   3.94,   1.90,   4.89,   0.25,   3.27,   4.83,   3.09,   4.29,   4.64,   5.54,   2.04,   3.66,   6.15
201409,  -0.88,   0.28,   0.93,  -4.65,  -7.31,  -0.32,   3.86,  -0.31,  -2.40,  -2.37,  -6.53,  -4.95,  -6.97,  -4.83, -10.25,  -0.99, -10.78, -14.45,  -7.83,  -3.65,  -1.55,  -1.44,  -1.94,  -3.71,   0.25,  -2.34,  -1.45,  -0.64,  -0.67,  -0.33
201410,   1.56,   3.24,   5.85,   0.35,   3.03,   3.58,   1.44,   5.82,  -1.12,   2.03,   3.95,   2.17,   2.19,   3.14,   1.81,   1.10,  -9.62,  -6.31,  -4.30,   6.53,   0.93,   0.77,   2.96,   6.40,   6.56,   3.32,   2.79,   1.21,   3.67,   1.65
201411,   5.37,   4.32,   0.91,  -0.77,   0.83,   3.00,   8.81,   2.32,   2.01,   7.43,   1.37,  -2.44,  -1.18,  -0.55,   5.15,   4.32,  -1.06,   3.70, -10.19,  -0.15,   2.38,   1.89,   6.06,   4.51,   5.98,   1.93,   8.77,   5.32,   1.59,   3.76
201412,  -2.67,  -4.87,  -3.90,  -5.17,   1.53,   0.03,  -0.93,  -0.94,   0.56,  -0.33,  -0.11,  -6.91,  -1.20,  -1.01,   0.31,  -0.56,  -6.41, -16.48,   0.64,   1.58,  -2.24,  -0.74,  -1.69,   1.88,   1.41,   0.37,   2.06,  -0.56,   1.98,  -0.62
201501,  -1.98,   0.88,   3.07,   0.15,  -2.05,  -5.08,  -3.92,   1.54,  -2.11,   2.07,  -5.07,  -9.54,  -7.83,  -5.44,  -6.50,   0.90,  -4.73, -17.49,  -4.23,   1.13,  -4.90,  -4.61,  -2.34,  -2.44,  -4.36,  -2.42,  -0.48,   0.72,  -7.86,  -4.02
201502,   4.40,   4.47,   5.37,   5.46,   8.87,   3.49,   5.85,   4.03,   7.87,  13.19,   8.01,   3.46,   6.25,   5.07,   8.87,   5.89,  14.54,  14.89,   4.10,  -4.85,   8.86,   7.84,   8.18,   6.37,   2.42,   4.96,   5.52,   6.47,   7.79,   5.37
201503,  -1.07,  -2.58,  -9.44,  -2.79,   0.33,  -2.36,   1.03,   0.66,  -3.72,   3.29,   1.18,  -3.16,  -3.82,  -0.55,  -0.63,  -1.30,  -6.99, -18.65,  -2.46,  -0.59,  -2.27,  -1.62,  -3.21,  -1.96,  -3.07,   0.43,   0.73,  -0.32,   0.04,  -1.71
201504,  -0.24,  -0.49,   6.01,   4.13,  -4.17,  -2.86,  -1.65,  -1.50,   1.12,  -5.96,  -3.13,   4.01,   1.96,   1.40,  -0.07,  -2.92,  12.57,  10.77,   6.63,   0.16,   3.21,   2.55,  -0.08,  -2.64,  -1.67,  -1.34,  -2.80,   0.48,   0.62,   0.61
201505,   1.85,   1.91,   1.37,   0.57,   1.91,  -0.09,  -0.35,   4.68,   1.01,   4.23,   1.65,  -4.00,   0.06,   2.45,   1.04,   1.40,  -5.45, -17.24,  -5.57,  -0.96,   0.27,  -0.43,   3.84,   1.00,  -3.76,   1.39,   0.61,   1.27,   2.95,   0.87
201506,  -2.28,  -2.21,  -3.66,   0.87,  -0.99,  -0.76,   3.85,   0.06,  -3.06,   4.06,   0.45,  -5.62,  -1.01,  -3.50,  -2.64,  -2.91,  -6.38, -23.50,  -3.76,  -5.58,  -0.61,  -2.12,  -4.95,  -3.05,  -3.60,  -2.71,  -0.65,   0.29,   1.33,  -3.36
201507,   4.13,   3.50,   9.74,   6.11,  -2.61,   0.23,   5.80,   3.42,  -4.93,  -0.70,   1.10,  -8.31,  -5.80,  -4.20,  -3.35,  -1.49, -13.56, -26.37,  -9.00,   2.45,   1.07,   4.80,  -0.89,  -0.55,   3.14,  -1.17,   6.21,   4.17,   1.83,   2.52
201508,  -4.42,  -3.12,  -4.01,  -7.27,  -8.49,  -7.07,  -3.83,  -8.57,  -7.47,  -3.21,  -2.36,  -4.56,  -3.78,  -9.40,  -6.21,  -5.41,  -1.62,   8.04,  -4.26,  -4.53,  -8.41,  -5.48,  -6.59,  -6.07,  -6.84,  -4.27,  -5.57,  -6.75,  -6.70,  -5.03
201509,  -1.52,   2.03,   1.38, -10.36,  -5.38,  -0.54,   0.12,  -7.08,  -8.60,  -5.93,  -6.63, -10.95,  -9.35,  -8.83,  -2.76,  -2.58,  -6.05, -36.71,  -5.64,  -0.81,  -2.61,  -1.20,  -1.77,  -2.91,  -0.83,  -5.96,  -2.21,   0.54,  -3.32,  -1.50
201510,   5.79,   8.07,  10.85,  14.70,  11.93,   5.59,   0.74,   7.44,  16.60,   7.89,   5.36,   5.83,   8.37,   7.98,   5.74,   9.19,   8.81, -31.10,  12.26,   1.88,   8.56,  11.00,   8.46,  10.20,   6.56,   5.08,   4.84,   4.96,   5.65,   8.21
201511,   0.03,  -0.75,  -3.03,  -0.57,  -1.53,  -1.19,  -1.42,   0.36,   1.51,  -2.75,   4.51,  -1.08,   1.86,   0.93,   1.88,  -0.77,  -6.26,   9.87,   0.51,  -3.95,  -2.09,   1.68,   0.04,  -0.39,  -1.50,   2.78,   0.81,  -1.34,   1.99,   0.47
201512,   1.74,  -0.18,   0.54,  -2.07,  -6.29,   1.80,  -4.46,   0.16,  -5.06,  -2.65,  -5.33,  -3.03,  -5.98,  -0.24,  -4.56,  -1.81,  -6.46,  -7.41,  -9.76,  -2.68,  -3.13,  -1.08,  -4.68,  -3.93,  -5.03,  -1.78,   0.27,  -0.92,  -3.06,   0.82
201601,  -1.84,  -0.18,   4.41,  -8.18,  -5.28,  -0.19,   1.73, -10.19, -11.09,  -5.31,  -8.63,  -9.77,  -5.12,  -8.24, -14.71,  -9.72,  -5.15,  -3.43,  -4.38,   4.57,  -0.14,  -4.90,  -7.81,  -5.26,  -8.76,  -8.49,  -5.01,  -0.75,  -9.90,  -3.72
201602,   0.82,  -2.37,   0.95,   3.94,  -1.49,  -0.12,   1.28,  -1.24,   6.61,   0.46,   1.92,   7.25,   4.75,   3.06,   3.96,   2.99,  12.41,   6.13,  -3.70,   1.24,   0.93,  -2.62,   1.11,   2.60,   6.72,   4.34,  -0.47,   0.44,  -3.25,   1.90
201603,   4.40,   5.10,   3.92,   8.49,   6.85,   4.80,   2.27,   3.81,   8.00,   3.56,  11.43,  17.34,   9.51,   8.98,  10.30,   4.05,  13.25,  25.38,  10.77,   7.51,   6.04,   7.87,   8.74,   7.93,   6.77,   5.95,   5.55,   5.32,   6.44,   7.12
201604,   0.52,   0.37,  -0.28,  -6.46,   1.88,  -1.08,  -2.19,   4.88,   3.75,   1.54,   0.38,   9.79,   3.53,   2.40,   1.34,   5.02,  16.07,  29.60,   9.14,  -0.90,   0.21,  -2.85,  -5.52,   0.81,  -1.12,   0.07,  -0.31,  -2.44,   4.02,  -0.08
201605,   1.85,  -0.94,   0.82,   5.39,  -1.02,   0.26,  -4.82,   2.16,  -1.52,  -1.85,   3.31,  -8.60,   0.13,  -1.43,  -2.62,  -2.23,  -5.27,   1.57,  -1.21,   1.78,   0.21,   4.60,   5.21,   1.41,  -2.55,   1.51,   0.96,  -1.59,   2.01,  -1.54
201606,   4.45,   4.75,   6.01,  -4.88,  -0.79,   3.36,   1.53,  -0.31,  -1.41,  -4.71,  -1.27,   2.24,  -0.96,  -0.18,  -7.28,   0.68,   8.30,   5.26,   2.49,   7.09,   3.52,  -2.00,  -1.46,   1.87,  -2.88,   1.45,   0.55,   0.87,  -5.50,   3.64
201607,  -0.69,   1.81,  -2.77,   6.14,   7.35,   2.11,   1.96,   6.07,   4.32,   9.76,   5.55,  13.69,   6.49,   5.16,   8.62,   4.14,   7.60,  20.89,  -2.85,  -0.33,   1.68,   6.85,   7.88,   2.64,   5.49,   3.39,   4.27,   2.10,   3.92,  -0.22
201608,  -0.69,  -1.42,  -1.20,   0.79,   0.00,   1.39,   1.00,  -3.36,   2.27,   1.64,   0.66,  -7.79,   3.82,  -0.29,  -0.60,  -0.13,  -9.86,  -4.53,   1.08,  -4.24,  -3.22,   0.96,   2.02,   1.97,   0.69,  -1.12,  -1.80,  -0.62,   4.68,   1.32
201609,  -3.19,   1.77,  -3.73,   4.41,  -4.20,   0.25,  -6.98,   0.48,  -2.04,  -4.92,  -2.46,   2.16,   2.47,   1.56,  -0.55,  -0.64,   2.18,   7.68,   2.76,   1.57,   0.41,   0.67,   4.02,  -0.81,   2.95,  -2.72,  -0.10,  -2.20,  -1.61,  -3.58
201610,  -0.43,  -1.68,   4.61,   5.76, -10.42,  -3.58,  -5.35,  -7.60,  -1.95,  -7.38,  -3.98,  -2.95,  -4.01,  -5.56,  -3.54,   1.65,   0.76,  -8.68,  -3.01,  -0.77,  -3.51,  -0.41,  -2.26,  -5.59,  -0.74,  -8.23,  -3.82,  -2.04,   1.41,  -0.62
201611,  -4.95,  -6.36,  -5.12,   3.59,   7.57,  -3.65,   1.20,   2.14,   7.37,   7.89,   9.64,  21.48,  12.24,   8.98,   6.62,   8.35,  11.56,  20.85,   8.99,  -3.12,   6.50,  -0.17,   2.04,   3.55,  12.55,   9.48,   2.56,   8.18,  12.99,   7.35
201612,   4.30,   2.98,   4.40,  -3.68,   1.93,   1.60,  -1.12,   0.61,   0.04,   1.65,   0.09,  -2.43,  -0.36,  -0.75,   3.97,   1.40,  -1.75,  -9.64,   1.97,   3.33,   4.70,  -0.06,   2.01,   1.49,   0.91,   2.11,  -0.93,   0.50,   3.72,   2.02
